Trial,40K I series,40K V series,40K V resistor,40K power,40K temp,4K I series,4K V series,4K V resistor,4K power,4K temp,Date
402,0.09964162,5.0035838,4.8619728,0.484454846188,60.6096,0.271064794848,14.2599148,13.5493012,3.67273855011,9.1018,2018-05-06 10:41
403,0.09963136,5.0036864,4.862043,0.484411956468,61.0598,0.303376616101,15.9398998,15.1445622,4.59450603257,10.1098,2018-05-06 10:50
404,0.59993148,0.0006852,0.00084,0.0005039424432,61.6294,2.07830624908,0.0015472,0.0014368,0.00298611041868,4.7098,2018-05-06 10:59
405,0.139795497424,7.0873264,6.8870112,0.962773156468,60.5742,-0.00084754,0.0084754,0.0082198,-6.966609292e-06,3.479,2018-05-06 12:23
406,0.139804417424,7.0872372,6.8869274,0.962822872997,60.4678,0.09703772,5.0296228,4.77823,0.463668544836,4.455,2018-05-06 12:32
407,0.139803337424,7.087248,6.8869202,0.962814428532,60.3986,0.136208217424,7.1231992,6.768351,0.921905024609,5.2018,2018-05-06 12:40
408,0.139804537424,7.087236,6.8868954,0.962819225683,60.281,0.19239386,10.0760614,9.5747792,1.84212872894,6.7418,2018-05-06 12:49
409,0.139812517424,7.0871562,6.8868694,0.962870547983,60.4162,0.23474636567,12.3494748,11.7346904,2.75467592366,8.1582,2018-05-06 12:58
410,0.139804017424,7.0872412,6.8869358,0.96282129258,60.7954,0.271023814848,14.2603246,13.5497482,3.67230444739,9.0998,2018-05-06 13:07
411,0.139795517424,7.0873262,6.8870052,0.962772455435,61.2648,0.303339956101,15.9402664,15.1449586,4.59407107688,10.092,2018-05-06 13:16
412,0.139791437424,7.087367,6.8870896,0.962756154851,61.8588,0.332005149083,17.4645582,16.5920726,5.50865353715,11.5242,2018-05-06 13:25
413,0.19750542,10.0249458,9.7418782,1.92407374548,61.4202,-0.00084366,0.0084366,0.0082248,-6.938934768e-06,3.4916,2018-05-06 14:49
414,0.19752024,10.0247976,9.7417388,1.92419058579,61.3082,0.09703312,5.0296688,4.7783116,0.46365448288,4.4634,2018-05-06 14:58
415,0.19752646,10.0247354,9.7416634,1.92423628591,61.2296,0.136200617424,7.1232752,6.7683194,0.921849281202,5.2144,2018-05-06 15:06
416,0.19753452,10.0246548,9.741613,1.92430484798,61.122,0.19238374,10.0761626,9.5747246,1.84202132802,6.7586,2018-05-06 15:15
417,0.19754262,10.0245738,9.741543,1.92436992706,61.2522,0.23473980567,12.3495404,11.7346772,2.75459584553,8.1716,2018-05-06 15:24
418,0.19753014,10.0246986,9.7417138,1.92428209075,61.6492,0.271019774848,14.260365,13.5495614,3.67219907991,9.117,2018-05-06 15:33
419,0.19752838,10.0247162,9.7417288,1.92426790826,62.1114,0.471335876101,14.2603072,13.5491424,6.38619690352,9.2996,2018-05-06 15:42
420,0.19752662,10.0247338,9.741761,1.92425712318,62.593,0.332015909083,17.4644506,16.5920792,5.50883425916,11.3414,2018-05-06 15:51
421,0.24084092567,12.2885292,11.9417056,2.87605143078,62.4442,-0.00085418,0.0085418,0.0082352,-7.034343136e-06,3.513,2018-05-06 17:15
422,0.24086214567,12.288317,11.9414216,2.87623642892,62.334,0.0970324,5.029676,4.7782158,0.463641746792,4.4822,2018-05-06 17:23
423,0.24085834567,12.288355,11.9415,2.87620993482,62.2488,0.136205277424,7.1232286,6.7682692,0.921873984065,5.2304,2018-05-06 17:32
424,0.24085650567,12.2883734,11.9414754,2.87618203739,62.1468,0.19238532,10.0761468,9.5746802,1.84202791417,6.7814,2018-05-06 17:41
425,0.24086478567,12.2882906,11.9414036,2.87626361871,62.2752,0.23473932567,12.3495452,11.7345314,2.75455598789,8.171,2018-05-06 17:50
426,0.24086396567,12.2882988,11.941432,2.8762606673,62.6762,0.271025274848,14.26031,13.549491,3.67225452232,9.1094,2018-05-06 17:59
427,0.24085364567,12.288402,11.9415284,2.87616065001,63.1558,0.303326836101,15.9403976,15.144856,4.59384125369,10.1558,2018-05-06 18:08
428,0.24084662567,12.2884722,11.9415302,2.87607725401,63.7886,0.331996869083,17.464641,16.5917446,5.50840725982,11.6682,2018-05-06 18:17
429,0.279117014848,14.1793926,13.7790014,3.84595373835,63.5464,-0.00084718,0.0084718,0.0082354,-6.976866172e-06,3.5458,2018-05-06 19:41
430,0.279114914848,14.1794136,13.7789908,3.84592184383,63.4164,0.09702826,5.0297174,4.778235,0.463623827921,4.492,2018-05-06 19:50
431,0.279129134848,14.1792714,13.7788746,3.84608534627,63.3132,0.136184997424,7.1234314,6.768369,0.921750314829,5.244,2018-05-06 19:58
432,0.279116874848,14.179394,13.7789076,3.84592562813,63.2024,0.19237434,10.0762566,9.5746364,1.84191435819,6.7852,2018-05-06 20:07
433,0.279126094848,14.1793018,13.778926,3.84605780558,63.3134,0.23472746567,12.3496638,11.7345538,2.75442207424,8.1724,2018-05-06 20:16
434,0.279126734848,14.1792954,13.7789516,3.84607376973,63.706,0.271009494848,14.2604678,13.5494806,3.67203789285,9.1124,2018-05-06 20:25
435,0.279110734848,14.1794554,13.7790158,3.84587122542,64.1796,0.303331196101,15.940354,15.144742,4.5938727055,10.1912,2018-05-06 20:34
436,0.279100994848,14.1795528,13.779037,3.84574293474,64.8216,0.331977269083,17.464837,16.5918824,5.50812780809,11.77,2018-05-06 20:43
437,0.312049196101,15.853174,15.4052562,4.80719781294,64.5734,-0.00085144,0.0085144,0.0082272,-7.004967168e-06,3.5762,2018-05-06 22:07
438,0.312063416101,15.8530318,15.4050478,4.80735184167,64.4678,0.0970249,5.029751,4.7782264,0.463606938637,4.5264,2018-05-06 22:15
439,0.312049616101,15.8531698,15.4051552,4.80717276614,64.3532,0.136183337424,7.123448,6.7683222,0.921732705956,5.2778,2018-05-06 22:24
440,0.312062336101,15.8530426,15.4050714,4.80734256889,64.2478,0.19236792,10.0763208,9.5745968,1.84184527125,6.8292,2018-05-06 22:33
441,0.312065336101,15.8530126,15.4049968,4.80736550403,64.3458,0.23472338567,12.3497046,11.7345546,2.75437438504,8.2044,2018-05-06 22:42
442,0.312061896101,15.853047,15.4051094,4.80734764901,64.7384,0.270997754848,14.2605852,13.5494012,3.67185730473,9.1444,2018-05-06 22:51
443,0.312049856101,15.8531674,15.4051958,4.8071891326,65.1892,0.303298936101,15.9406766,15.1448134,4.59340579167,10.2474,2018-05-06 23:00
444,0.312055596101,15.85311,15.4050996,4.80724753867,65.7556,0.484390669083,15.940703,15.1443472,7.33578047303,10.6374,2018-05-06 23:09
445,0.340976929083,17.3748404,16.8834222,5.75685745416,65.6192,-0.00085258,0.0085258,0.0082464,-7.030715712e-06,3.5982,2018-05-07 00:33
446,0.340990709083,17.3747026,16.8833808,5.7570759907,65.5138,0.09702938,5.0297062,4.7781314,0.463619127301,4.5354,2018-05-07 00:41
447,0.340985049083,17.3747592,16.883312,5.756956971,65.4166,0.136186297424,7.1234184,6.768193,0.92173514492,5.2916,2018-05-07 00:50
448,0.340998569083,17.374624,16.8832958,5.7571797092,65.3072,0.19237462,10.0762538,9.5744838,1.84188768272,6.836,2018-05-07 00:59
449,0.340995949083,17.3746502,16.8832364,5.7571152198,65.4042,0.23472244567,12.349714,11.7344274,2.75433349786,8.1946,2018-05-07 01:08
450,0.340991649083,17.3746932,16.8832936,5.75706212661,65.7408,0.271003594848,14.2605268,13.549359,3.67192499688,9.1346,2018-05-07 01:17
451,2.07840474908,0.0005622,0.0007174,0.00149104756699,65.6278,1.8972144561,0.0015214,0.0014722,0.00279307912227,4.5716,2018-05-07 01:26
452,0.341062369083,17.373986,16.882904,5.75812323523,65.2568,0.332013569083,17.464474,16.5925668,5.50895732351,10.5322,2018-05-07 01:35
