#  program: tccheck_single,,,,
#  date: Tue Mar 13 16:39:56 2018,,,,
# ,,,,
#  [2.6,6,0.01, 1],
#  R bridge,,,,
# SIM921 in slot 7: Stanford_Research_Systems,SIM921,s/n012022,ver4.2,
#  Mux,,,,
# SIM925 in slot 6,channel 1: Stanford_Research_Systems,SIM925,s/n004463,ver1.32
#  Time, channel, temperature, resistance,
1521030336,3,68.748,3.65E+01,
1521030342,4,68.768,1.94E+02,
1521030350,5,68.803,1.64E+02,
1521030356,6,68.807,7.41E+01,
1521030363,1,68.827,2.12E+02,
1521030370,2,68.845,1.82E+02,
1521030376,3,68.863,3.11E+01,
1521030382,4,68.883,1.60E+02,
1521030390,5,68.918,1.64E+02,
1521030396,6,68.92,5.97E+01,
1521030402,1,68.941,1.64E+02,
1521030410,2,68.977,1.63E+02,
1521030416,3,68.98,3.70E+01,
1521030422,4,68.999,1.57E+02,
1521030430,5,69.034,2.14E+02,
1521030436,6,69.037,5.62E+01,
1521030442,1,69.058,1.71E+02,
1521030450,2,69.074,1.73E+02,
1521030456,3,69.092,3.98E+01,
1521030462,4,69.113,2.04E+02,
1521030470,5,69.148,1.70E+02,
1521030476,6,69.152,8.22E+01,
1521030482,1,69.173,1.53E+02,
1521030491,2,69.208,1.49E+02,
1521030497,3,69.211,4.33E+01,
1521030503,4,69.231,1.84E+02,
1521030510,5,69.249,1.90E+02,
1521030516,6,69.266,6.59E+01,
1521030522,1,69.287,1.87E+02,
1521030530,2,69.322,1.60E+02,
1521030536,3,69.325,9.94E+01,
1521030542,4,69.342,1.82E+02,
1521030550,5,69.38,1.48E+02,
1521030556,6,69.383,8.29E+01,
1521030563,1,69.403,1.81E+02,
1521030570,2,69.421,1.69E+02,
1521030576,3,69.436,7.56E+01,
1521030582,4,69.459,1.73E+02,
1521030590,5,69.493,1.54E+02,
1521030596,6,69.498,6.47E+01,
1521030602,1,69.515,1.75E+02,
1521030610,2,69.551,1.38E+02,
1521030616,3,69.553,1.40E+01,
1521030623,4,69.574,1.82E+02,
1521030630,5,69.593,1.96E+02,
1521030636,6,69.609,7.13E+01,
1521030642,1,69.63,1.70E+02,
1521030650,2,69.665,1.56E+02,
1521030656,3,69.668,6.71E+01,
1521030662,4,69.689,1.80E+02,
1521030670,5,69.725,2.04E+02,
1521030676,6,69.728,8.99E+01,
1521030683,1,69.748,1.71E+02,
1521030690,2,69.765,2.03E+02,
1521030696,3,69.783,4.30E+01,
1521030702,4,69.802,2.18E+02,
1521030710,5,69.836,1.80E+02,
1521030716,6,69.839,7.66E+01,
1521030722,1,69.861,1.86E+02,
1521030730,2,69.895,1.86E+02,
1521030736,3,69.898,-5.88E+01,
1521030742,4,69.919,1.58E+02,
1521030750,5,69.954,1.78E+02,
1521030756,6,69.956,8.83E+01,
1521030762,1,69.976,2.31E+02,
1521030770,2,69.995,1.67E+02,
1521030776,3,70.012,3.78E+01,
1521030782,4,70.032,1.98E+02,
1521030790,5,70.067,1.39E+02,
1521030796,6,70.07,4.56E+01,
1521030802,1,70.09,1.54E+02,
1521030810,2,70.126,2.11E+02,
1521030816,3,70.128,7.90E+00,
1521030822,4,70.149,1.65E+02,
1521030830,5,70.166,1.65E+02,
1521030836,6,70.183,5.27E+01,
1521030842,1,70.204,2.08E+02,
1521030850,2,70.238,1.84E+02,
1521030856,3,70.241,3.61E+01,
1521030862,4,70.262,1.94E+02,
1521030870,5,70.297,1.80E+02,
1521030876,6,70.3,8.19E+01,
1521030882,1,70.32,1.84E+02,
1521030890,2,70.337,1.60E+02,
1521030896,3,70.355,3.16E+01,
1521030902,4,70.375,1.59E+02,
1521030910,5,70.41,1.46E+02,
1521030916,6,70.412,1.05E+02,
1521030922,1,70.433,2.01E+02,
1521030930,2,70.468,1.68E+02,
1521030936,3,70.472,1.11E+01,
1521030942,4,70.491,1.94E+02,
1521030950,5,70.526,1.81E+02,
1521030957,6,70.529,8.83E+01,
1521030963,1,70.55,2.00E+02,
1521030970,2,70.567,1.63E+02,
1521030976,3,70.585,7.92E+00,
1521030982,4,70.605,2.09E+02,
1521030990,5,70.64,1.71E+02,
1521030996,6,70.642,6.32E+01,
1521031002,1,70.663,1.46E+02,
1521031010,2,70.697,1.99E+02,
1521031016,3,70.7,2.06E+01,
1521031022,4,70.72,1.68E+02,
1521031030,5,70.755,1.70E+02,
1521031037,6,70.758,6.32E+01,
1521031043,1,70.778,1.62E+02,
1521031050,2,70.795,1.99E+02,
1521031056,3,70.813,7.17E+01,
1521031062,4,70.833,1.64E+02,
1521031070,5,70.869,1.95E+02,
1521031076,6,70.872,4.35E+01,
1521031083,1,70.892,2.01E+02,
1521031090,2,70.91,1.73E+02,
1521031096,3,70.926,1.50E+01,
1521031102,4,70.947,1.85E+02,
1521031110,5,70.981,1.72E+02,
1521031116,6,70.984,6.67E+01,
1521031122,1,71.005,1.84E+02,
1521031130,2,71.04,1.71E+02,
1521031136,3,71.043,2.33E+01,
1521031142,4,71.063,1.68E+02,
1521031150,5,71.098,1.49E+02,
1521031157,6,71.101,6.58E+01,
1521031163,1,71.121,1.94E+02,
1521031170,2,71.137,1.54E+02,
1521031176,3,71.155,2.85E+02,
1521031182,4,71.174,1.89E+02,
1521031190,5,71.21,2.13E+02,
1521031196,6,71.213,7.53E+01,
1521031202,1,71.234,1.83E+02,
1521031210,2,71.268,1.84E+02,
1521031216,3,71.271,2.90E+01,
1521031222,4,71.291,1.66E+02,
1521031231,5,71.325,1.51E+02,
1521031237,6,71.329,8.20E+01,
1521031243,1,71.349,1.63E+02,
1521031250,2,71.367,1.75E+02,
1521031256,3,71.38,2.17E+01,
1521031262,4,71.404,1.58E+02,
1521031270,5,71.438,1.88E+02,
1521031276,6,71.441,6.64E+01,
1521031282,1,71.46,1.74E+02,
1521031290,2,71.478,1.68E+02,
1521031296,3,71.495,2.43E+01,
1521031302,4,71.517,1.85E+02,
1521031310,5,71.551,1.60E+02,
1521031316,6,71.555,4.16E+01,
1521031322,1,71.573,1.89E+02,
1521031330,2,71.608,1.91E+02,
1521031336,3,71.612,7.07E+01,
1521031342,4,71.632,1.79E+02,
1521031350,5,71.649,2.22E+02,
1521031356,6,71.665,1.94E+01,
1521031362,1,71.687,1.60E+02,
1521031370,2,71.721,1.87E+02,
1521031376,3,71.724,2.43E+01,
1521031382,4,71.744,1.70E+02,
1521031390,5,71.779,1.95E+02,
1521031396,6,71.783,9.25E+01,
1521031402,1,71.802,1.61E+02,
1521031410,2,71.837,1.47E+02,
1521031417,3,71.84,4.81E+01,
1521031423,4,71.86,1.62E+02,
1521031430,5,71.877,1.63E+02,
1521031436,6,71.895,5.09E+01,
1521031442,1,71.915,1.90E+02,
1521031450,2,71.95,1.92E+02,
1521031456,3,71.952,-4.79E+01,
1521031462,4,71.972,1.75E+02,
1521031470,5,72.008,1.71E+02,
1521031477,6,72.01,7.90E+01,
1521031483,1,72.03,1.85E+02,
1521031490,2,72.048,1.59E+02,
1521031496,3,72.065,5.53E+00,
1521031502,4,72.085,1.68E+02,
1521031510,5,72.12,1.71E+02,
1521031516,6,72.122,1.34E+02,
1521031522,1,72.143,1.87E+02,
1521031530,2,72.177,2.14E+02,
1521031536,3,72.18,5.63E+01,
1521031543,4,72.2,1.84E+02,
1521031550,5,72.218,1.40E+02,
1521031556,6,72.234,7.17E+01,
1521031562,1,72.255,2.04E+02,
1521031570,2,72.289,1.76E+02,
1521031576,3,72.291,2.39E+01,
1521031582,4,72.313,1.58E+02,
1521031590,5,72.347,1.72E+02,
1521031597,6,72.351,7.05E+01,
1521031603,1,72.37,1.67E+02,
1521031610,2,72.388,1.76E+02,
1521031616,3,72.405,1.28E+01,
1521031622,4,72.425,1.78E+02,
1521031630,5,72.459,1.66E+02,
1521031636,6,72.462,5.88E+01,
1521031642,1,72.482,2.03E+02,
1521031650,2,72.517,1.73E+02,
1521031656,3,72.519,5.33E+01,
1521031662,4,72.54,1.74E+02,
1521031670,5,72.574,1.86E+02,
1521031677,6,72.577,5.87E+01,
1521031683,1,72.597,1.97E+02,
1521031690,2,72.614,1.87E+02,
1521031696,3,72.632,-2.82E+01,
1521031702,4,72.651,1.88E+02,
1521031710,5,72.686,1.49E+02,
1521031716,6,72.689,7.74E+01,
1521031722,1,72.709,1.83E+02,
1521031730,2,72.744,1.74E+02,
1521031736,3,72.748,1.61E+01,
1521031743,4,72.767,1.68E+02,
1521031750,5,72.784,1.66E+02,
1521031756,6,72.801,7.64E+01,
1521031762,1,72.822,1.73E+02,
1521031770,2,72.855,1.84E+02,
1521031776,3,72.857,3.25E+01,
1521031782,4,72.878,1.74E+02,
1521031790,5,72.914,1.71E+02,
1521031796,6,72.916,7.24E+01,
1521031803,1,72.936,1.92E+02,
1521031810,2,72.954,2.23E+02,
1521031816,3,72.971,5.71E+01,
1521031822,4,72.991,1.65E+02,
1521031830,5,73.025,1.76E+02,
1521031836,6,73.029,5.77E+01,
1521031842,1,73.049,1.95E+02,
1521031850,2,73.083,1.85E+02,
1521031857,3,73.086,-6.12E+01,
1521031863,4,73.107,1.81E+02,
1521031870,5,73.124,1.75E+02,
1521031876,6,73.141,5.98E+01,
1521031882,1,73.161,1.93E+02,
1521031890,2,73.195,1.77E+02,
1521031896,3,73.198,2.55E+01,
1521031902,4,73.214,1.86E+02,
1521031910,5,73.252,1.60E+02,
1521031916,6,73.255,5.42E+01,
1521031923,1,73.275,1.67E+02,
1521031930,2,73.29,1.78E+02,
1521031936,3,73.309,1.97E+01,
1521031942,4,73.329,1.91E+02,
1521031950,5,73.363,1.91E+02,
1521031956,6,73.366,5.83E+01,
1521031962,1,73.386,1.65E+02,
1521031970,2,73.421,1.70E+02,
1521031976,3,73.424,3.50E+02,
1521031982,4,73.442,1.82E+02,
1521031991,5,73.477,1.70E+02,
1521031997,6,73.481,4.91E+01,
1521032003,1,73.501,1.79E+02,
1521032010,2,73.518,1.75E+02,
1521032016,3,73.535,-6.08E+02,
1521032022,4,73.555,1.74E+02,
1521032030,5,73.59,1.78E+02,
1521032036,6,73.593,6.31E+01,
1521032042,1,73.612,1.89E+02,
1521032050,2,73.647,1.97E+02,
1521032056,3,73.649,3.46E+01,
1521032062,4,73.669,2.33E+02,
1521032071,5,73.703,1.53E+02,
1521032077,6,73.706,7.09E+01,
1521032083,1,73.726,1.83E+02,
1521032090,2,73.744,1.73E+02,
1521032096,3,73.761,6.05E+01,
1521032102,4,73.781,1.85E+02,
1521032110,5,73.816,1.73E+02,
1521032116,6,73.819,6.85E+01,
1521032123,1,73.838,1.92E+02,
1521032131,2,73.872,2.00E+02,
1521032137,3,73.875,3.71E+01,
1521032143,4,73.895,1.68E+02,
1521032150,5,73.912,1.75E+02,
1521032156,6,73.93,5.70E+01,
1521032162,1,73.949,1.76E+02,
1521032170,2,73.984,1.71E+02,
1521032176,3,73.987,2.87E+01,
1521032182,4,74.007,1.70E+02,
1521032190,5,74.041,1.98E+02,
1521032197,6,74.043,6.58E+01,
1521032203,1,74.064,1.74E+02,
1521032210,2,74.081,1.70E+02,
1521032216,3,74.098,4.91E+01,
1521032222,4,74.119,1.98E+02,
1521032230,5,74.153,1.74E+02,
1521032236,6,74.156,6.10E+01,
1521032242,1,74.176,1.90E+02,
1521032251,2,74.21,1.70E+02,
1521032257,3,74.213,2.69E+01,
1521032263,4,74.233,1.60E+02,
1521032270,5,74.25,1.58E+02,
1521032276,6,74.267,6.72E+01,
1521032282,1,74.287,1.76E+02,
1521032290,2,74.321,1.66E+02,
1521032296,3,74.324,1.10E+01,
1521032302,4,74.344,1.78E+02,
1521032311,5,74.378,1.59E+02,
1521032317,6,74.381,6.78E+01,
1521032323,1,74.402,1.68E+02,
1521032330,2,74.418,1.69E+02,
1521032336,3,74.436,1.44E+01,
1521032342,4,74.456,1.67E+02,
1521032350,5,74.49,1.95E+02,
1521032356,6,74.493,4.92E+01,
1521032363,1,74.513,1.82E+02,
1521032371,2,74.548,1.74E+02,
1521032377,3,74.55,-9.66E+01,
1521032383,4,74.57,1.95E+02,
1521032390,5,74.587,1.67E+02,
1521032396,6,74.605,6.77E+01,
1521032402,1,74.625,1.79E+02,
1521032410,2,74.658,1.55E+02,
1521032416,3,74.661,-4.79E+01,
1521032422,4,74.68,1.88E+02,
1521032430,5,74.715,1.69E+02,
1521032436,6,74.718,6.39E+01,
1521032443,1,74.738,1.68E+02,
1521032450,2,74.756,1.42E+02,
1521032456,3,74.772,1.54E+01,
1521032462,4,74.792,1.68E+02,
1521032470,5,74.826,1.55E+02,
1521032476,6,74.829,7.58E+01,
1521032482,1,74.849,1.89E+02,
1521032490,2,74.884,1.76E+02,
1521032496,3,74.886,6.14E+01,
1521032502,4,74.906,1.56E+02,
1521032511,5,74.94,1.77E+02,
1521032517,6,74.943,8.69E+01,
1521032523,1,74.963,1.64E+02,
1521032531,2,74.997,1.68E+02,
1521032537,3,74.999,4.23E+01,
1521032543,4,75.02,1.86E+02,
1521032550,5,75.036,1.81E+02,
1521032556,6,75.053,7.87E+01,
1521032562,1,75.073,1.67E+02,
1521032570,2,75.108,1.74E+02,
1521032576,3,75.109,2.72E+01,
1521032582,4,75.13,1.74E+02,
1521032591,5,75.163,1.66E+02,
1521032597,6,75.165,7.07E+01,
1521032603,1,75.186,1.63E+02,
1521032610,2,75.204,1.86E+02,
1521032616,3,75.221,1.16E+01,
1521032622,4,75.241,2.04E+02,
1521032631,5,75.274,1.74E+02,
1521032637,6,75.278,5.14E+01,
1521032643,1,75.298,2.00E+02,
1521032650,2,75.315,1.84E+02,
1521032656,3,75.333,2.32E+01,
1521032662,4,75.352,1.65E+02,
1521032670,5,75.386,1.68E+02,
1521032676,6,75.389,1.06E+02,
1521032682,1,75.409,1.53E+02,
1521032690,2,75.443,1.79E+02,
1521032697,3,75.446,3.48E+01,
1521032703,4,75.466,1.65E+02,
1521032711,5,75.5,2.15E+02,
1521032717,6,75.502,6.38E+01,
1521032723,1,75.522,1.49E+02,
1521032730,2,75.539,2.16E+02,
1521032736,3,75.556,7.29E+00,
1521032742,4,75.576,1.95E+02,
1521032750,5,75.61,1.65E+02,
1521032756,6,75.613,8.19E+01,
1521032763,1,75.633,1.78E+02,
1521032771,2,75.667,1.82E+02,
1521032777,3,75.671,3.50E+01,
1521032783,4,75.691,1.81E+02,
1521032790,5,75.708,1.59E+02,
1521032796,6,75.725,6.56E+01,
1521032803,1,75.744,1.74E+02,
1521032811,2,75.779,1.82E+02,
1521032817,3,75.782,3.60E+01,
1521032823,4,75.801,1.68E+02,
1521032830,5,75.818,1.59E+02,
1521032836,6,75.835,5.84E+01,
1521032842,1,75.855,1.81E+02,
1521032850,2,75.89,1.66E+02,
1521032856,3,75.892,2.21E+01,
1521032862,4,75.912,1.70E+02,
1521032871,5,75.946,1.58E+02,
1521032877,6,75.949,7.04E+01,
1521032883,1,75.969,1.89E+02,
1521032890,2,75.985,1.66E+02,
1521032896,3,76.002,-3.57E+01,
1521032902,4,76.023,1.95E+02,
1521032910,5,76.057,1.87E+02,
1521032916,6,76.06,8.71E+01,
1521032922,1,76.079,1.85E+02,
1521032931,2,76.114,1.77E+02,
1521032937,3,76.117,2.76E+01,
1521032943,4,76.136,1.80E+02,
1521032950,5,76.153,1.73E+02,
1521032956,6,76.17,6.91E+01,
1521032962,1,76.19,1.58E+02,
1521032970,2,76.224,1.59E+02,
1521032977,3,76.227,1.83E+01,
1521032983,4,76.247,2.00E+02,
1521032990,5,76.265,1.77E+02,
1521032996,6,76.281,5.92E+01,
1521033002,1,76.301,1.68E+02,
1521033010,2,76.336,1.57E+02,
1521033016,3,76.338,1.33E+04,
1521033022,4,76.358,1.98E+02,
1521033031,5,76.392,1.67E+02,
1521033037,6,76.394,6.32E+01,
1521033043,1,76.415,2.02E+02,
1521033051,2,76.449,1.81E+02,
1521033057,3,76.45,2.10E+01,
1521033063,4,76.471,1.83E+02,
1521033070,5,76.488,1.77E+02,
1521033076,6,76.506,7.10E+01,
1521033082,1,76.525,1.91E+02,
1521033091,2,76.559,1.68E+02,
1521033097,3,76.562,-6.39E+01,
1521033103,4,76.581,1.87E+02,
1521033110,5,76.599,1.78E+02,
1521033116,6,76.616,7.04E+01,
1521033122,1,76.636,1.70E+02,
1521033130,2,76.67,1.83E+02,
1521033136,3,76.673,3.37E+01,
1521033142,4,76.693,1.90E+02,
1521033151,5,76.727,2.08E+02,
1521033157,6,76.73,4.97E+01,
1521033163,1,76.75,1.87E+02,
1521033170,2,76.767,1.62E+02,
1521033176,3,76.783,7.06E+00,
1521033182,4,76.803,1.67E+02,
1521033190,5,76.834,1.86E+02,
1521033196,6,76.837,6.12E+01,
1521033202,1,76.859,1.54E+02,
1521033211,2,76.893,1.83E+02,
1521033217,3,76.895,-7.14E+00,
1521033223,4,76.914,1.79E+02,
1521033230,5,76.933,1.78E+02,
1521033236,6,76.949,8.71E+01,
1521033242,1,76.969,2.04E+02,
1521033250,2,77.003,1.73E+02,
1521033256,3,77.006,6.05E+01,
1521033262,4,77.025,1.91E+02,
1521033270,5,77.058,1.82E+02,
1521033277,6,77.062,5.71E+01,
1521033283,1,77.082,1.86E+02,
1521033291,2,77.116,1.84E+02,
1521033297,3,77.119,2.02E+01,
1521033303,4,77.138,2.12E+02,
1521033310,5,77.155,1.90E+02,
1521033316,6,77.172,7.03E+01,
1521033322,1,77.192,1.85E+02,
1521033330,2,77.226,1.72E+02,
1521033336,3,77.229,3.65E+01,
1521033343,4,77.248,1.78E+02,
1521033351,5,77.283,1.62E+02,
1521033357,6,77.285,5.88E+01,
1521033363,1,77.305,1.56E+02,
1521033370,2,77.322,1.69E+02,
1521033376,3,77.338,1.65E+01,
1521033382,4,77.358,1.94E+02,
1521033390,5,77.392,1.81E+02,
1521033396,6,77.394,6.60E+01,
1521033402,1,77.414,1.71E+02,
1521033410,2,77.448,1.79E+02,
1521033416,3,77.451,4.70E+01,
1521033423,4,77.47,1.59E+02,
1521033431,5,77.504,1.68E+02,
1521033437,6,77.507,6.60E+01,
1521033443,1,77.526,1.69E+02,
1521033450,2,77.543,1.86E+02,
1521033456,3,77.56,4.97E+01,
1521033462,4,77.58,1.82E+02,
1521033470,5,77.614,1.81E+02,
1521033476,6,77.617,9.00E+01,
1521033483,1,77.636,1.74E+02,
1521033491,2,77.67,1.58E+02,
1521033497,3,77.673,1.02E+02,
1521033503,4,77.693,1.74E+02,
1521033510,5,77.71,1.63E+02,
1521033516,6,77.727,5.77E+01,
1521033522,1,77.747,1.73E+02,
1521033530,2,77.781,1.76E+02,
1521033536,3,77.784,2.92E+01,
1521033542,4,77.802,1.77E+02,
1521033551,5,77.837,1.75E+02,
1521033557,6,77.84,4.94E+01,
1521033563,1,77.859,1.95E+02,
1521033571,2,77.893,2.07E+02,
1521033577,3,77.896,2.72E+01,
1521033583,4,77.915,1.84E+02,
1521033590,5,77.931,1.67E+02,
1521033596,6,77.949,5.73E+01,
1521033602,1,77.969,1.78E+02,
1521033610,2,78.002,1.73E+02,
1521033616,3,78.004,4.79E+01,
1521033622,4,78.024,1.60E+02,
1521033631,5,78.057,1.62E+02,
1521033637,6,78.061,6.65E+01,
1521033643,1,78.081,1.97E+02,
1521033651,2,78.115,1.61E+02,
1521033657,3,78.118,2.33E+01,
1521033663,4,78.137,1.73E+02,
1521033670,5,78.154,1.82E+02,
1521033676,6,78.171,7.68E+01,
1521033682,1,78.19,1.79E+02,
1521033691,2,78.223,1.66E+02,
1521033697,3,78.227,1.92E+01,
1521033703,4,78.247,1.91E+02,
1521033711,5,78.279,1.75E+02,
1521033717,6,78.282,4.20E+01,
1521033723,1,78.302,1.74E+02,
1521033730,2,78.32,1.58E+02,
1521033736,3,78.337,4.36E+01,
1521033742,4,78.357,1.78E+02,
1521033750,5,78.39,1.64E+02,
1521033756,6,78.393,6.67E+01,
1521033763,1,78.413,1.74E+02,
1521033771,2,78.447,1.63E+02,
1521033777,3,78.449,2.71E+01,
1521033783,4,78.469,1.81E+02,
1521033790,5,78.486,1.55E+02,
1521033796,6,78.503,7.62E+01,
1521033802,1,78.522,1.82E+02,
1521033810,2,78.556,1.85E+02,
1521033816,3,78.558,2.14E+01,
1521033823,4,78.577,1.88E+02,
1521033831,5,78.609,1.46E+02,
1521033837,6,78.614,5.91E+01,
1521033843,1,78.634,1.77E+02,
1521033850,2,78.651,1.80E+02,
1521033856,3,78.667,2.27E+01,
1521033862,4,78.685,1.86E+02,
1521033870,5,78.721,1.67E+02,
1521033877,6,78.724,4.56E+01,
1521033883,1,78.744,1.88E+02,
1521033891,2,78.777,1.76E+02,
1521033897,3,78.78,3.81E+01,
1521033903,4,78.799,1.70E+02,
1521033911,5,78.832,1.78E+02,
1521033917,6,78.836,4.44E+01,
1521033923,1,78.855,1.81E+02,
1521033930,2,78.871,1.79E+02,
1521033936,3,78.889,-3.77E+02,
1521033942,4,78.908,1.88E+02,
1521033950,5,78.942,1.62E+02,
1521033956,6,78.945,8.23E+01,
1521033962,1,78.964,1.74E+02,
1521033970,2,78.997,1.92E+02,
1521033977,3,79,2.01E+01,
1521033983,4,79.02,1.83E+02,
1521033991,5,79.054,2.06E+02,
1521033997,6,79.057,5.83E+01,
1521034003,1,79.076,1.94E+02,
1521034010,2,79.092,1.73E+02,
1521034016,3,79.109,1.60E+01,
1521034022,4,79.128,1.69E+02,
1521034030,5,79.163,1.78E+02,
1521034036,6,79.166,5.54E+01,
1521034043,1,79.185,1.98E+02,
1521034051,2,79.219,1.91E+02,
1521034057,3,79.221,2.10E+01,
1521034063,4,79.242,1.67E+02,
1521034070,5,79.259,1.72E+02,
1521034076,6,79.275,7.37E+01,
1521034082,1,79.295,1.70E+02,
1521034090,2,79.329,1.89E+02,
1521034097,3,79.33,-1.64E+01,
1521034103,4,79.351,1.69E+02,
1521034111,5,79.384,1.65E+02,
1521034117,6,79.387,6.97E+01,
1521034123,1,79.407,1.80E+02,
1521034130,2,79.423,1.80E+02,
1521034136,3,79.44,-1.92E+02,
1521034142,4,79.459,1.79E+02,
1521034150,5,79.493,1.72E+02,
1521034156,6,79.496,6.88E+01,
1521034162,1,79.516,1.90E+02,
1521034170,2,79.549,1.60E+02,
1521034177,3,79.552,2.37E+01,
1521034183,4,79.572,1.84E+02,
1521034191,5,79.605,1.66E+02,
1521034197,6,79.608,6.62E+01,
1521034203,1,79.627,1.61E+02,
1521034211,2,79.66,1.73E+02,
1521034217,3,79.663,3.67E+01,
1521034223,4,79.682,1.79E+02,
1521034231,5,79.716,1.82E+02,
1521034237,6,79.719,5.81E+01,
1521034243,1,79.738,1.86E+02,
1521034250,2,79.754,1.80E+02,
1521034256,3,79.772,1.89E+01,
1521034262,4,79.792,1.57E+02,
1521034270,5,79.824,1.69E+02,
1521034277,6,79.827,6.01E+01,
1521034283,1,79.847,1.75E+02,
1521034291,2,79.881,1.82E+02,
1521034297,3,79.884,5.29E+01,
1521034303,4,79.903,1.81E+02,
1521034311,5,79.936,1.72E+02,
1521034317,6,79.938,6.40E+01,
1521034323,1,79.958,1.95E+02,
1521034330,2,79.975,1.75E+02,
1521034336,3,79.991,2.40E+01,
1521034342,4,80.011,1.85E+02,
1521034350,5,80.043,1.58E+02,
1521034357,6,80.046,6.99E+01,
1521034363,1,80.067,1.70E+02,
1521034371,2,80.101,1.86E+02,
1521034377,3,80.103,-2.11E+01,
1521034383,4,80.123,1.74E+02,
1521034390,5,80.141,1.89E+02,
1521034396,6,80.156,6.57E+01,
1521034402,1,80.176,1.83E+02,
1521034410,2,80.21,1.68E+02,
1521034416,3,80.212,1.75E+01,
1521034422,4,80.232,1.73E+02,
1521034431,5,80.266,1.64E+02,
1521034437,6,80.268,4.60E+01,
1521034443,1,80.288,1.68E+02,
1521034451,2,80.32,1.71E+02,
1521034457,3,80.324,3.52E+01,
1521034463,4,80.342,1.80E+02,
1521034470,5,80.358,1.56E+02,
1521034476,6,80.376,7.25E+01,
1521034482,1,80.396,1.86E+02,
1521034491,2,80.429,1.67E+02,
1521034497,3,80.433,2.13E+01,
1521034503,4,80.452,2.05E+02,
1521034510,5,80.469,1.71E+02,
1521034516,6,80.485,5.35E+01,
1521034523,1,80.504,1.74E+02,
1521034531,2,80.539,1.58E+02,
1521034537,3,80.542,2.10E+01,
1521034543,4,80.561,1.91E+02,
1521034551,5,80.595,1.75E+02,
1521034557,6,80.598,5.18E+01,
1521034563,1,80.618,1.90E+02,
1521034570,2,80.634,1.70E+02,
1521034576,3,80.649,2.54E+01,
1521034583,4,80.67,1.79E+02,
1521034591,5,80.704,2.03E+02,
1521034597,6,80.707,6.43E+01,
1521034603,1,80.726,1.78E+02,
1521034611,2,80.76,1.79E+02,
1521034617,3,80.763,4.31E+01,
1521034623,4,80.782,1.75E+02,
1521034630,5,80.799,1.64E+02,
1521034637,6,80.816,5.53E+01,
1521034643,1,80.836,1.88E+02,
1521034651,2,80.869,1.72E+02,
1521034657,3,80.872,1.84E+01,
1521034663,4,80.891,1.87E+02,
1521034670,5,80.908,1.55E+02,
1521034676,6,80.925,6.11E+01,
1521034683,1,80.945,1.85E+02,
1521034691,2,80.979,1.79E+02,
1521034697,3,80.981,6.10E+02,
1521034703,4,81,1.83E+02,
1521034711,5,81.033,1.78E+02,
1521034717,6,81.037,4.07E+01,
1521034723,1,81.055,1.71E+02,
1521034730,2,81.073,1.82E+02,
1521034736,3,81.09,2.67E+01,
1521034743,4,81.109,1.74E+02,
1521034751,5,81.143,1.58E+02,
1521034757,6,81.146,6.53E+01,
1521034763,1,81.165,1.67E+02,
1521034770,2,81.182,1.81E+02,
1521034776,3,81.199,4.59E+00,
1521034783,4,81.219,1.65E+02,
1521034791,5,81.252,1.72E+02,
1521034797,6,81.255,5.33E+01,
1521034803,1,81.275,1.77E+02,
1521034810,2,81.292,1.74E+02,
1521034816,3,81.309,2.71E+01,
1521034823,4,81.328,1.71E+02,
1521034831,5,81.362,1.68E+02,
1521034837,6,81.365,7.00E+01,
1521034843,1,81.385,1.85E+02,
1521034850,2,81.402,1.76E+02,
1521034856,3,81.419,2.39E+01,
1521034863,4,81.438,1.62E+02,
1521034871,5,81.471,1.82E+02,
1521034877,6,81.474,5.20E+01,
1521034883,1,81.493,1.72E+02,
1521034891,2,81.527,1.78E+02,
1521034897,3,81.53,3.02E+01,
1521034903,4,81.549,1.72E+02,
1521034910,5,81.566,1.93E+02,
1521034916,6,81.583,7.52E+01,
1521034923,1,81.602,1.75E+02,
1521034931,2,81.637,1.79E+02,
1521034937,3,81.639,3.15E+01,
1521034943,4,81.658,1.82E+02,
1521034951,5,81.692,1.74E+02,
1521034957,6,81.695,5.31E+01,
1521034963,1,81.714,1.93E+02,
1521034970,2,81.731,1.67E+02,
1521034977,3,81.746,2.26E+01,
1521034983,4,81.766,1.83E+02,
1521034991,5,81.799,1.91E+02,
1521034997,6,81.803,7.02E+01,
1521035003,1,81.821,1.76E+02,
1521035011,2,81.855,1.74E+02,
1521035017,3,81.859,2.27E+01,
1521035023,4,81.878,1.74E+02,
1521035030,5,81.894,1.48E+02,
1521035036,6,81.911,6.48E+01,
1521035043,1,81.931,1.68E+02,
1521035051,2,81.965,1.83E+02,
1521035057,3,81.968,1.54E+01,
1521035063,4,81.987,1.78E+02,
1521035071,5,82.02,1.79E+02,
1521035077,6,82.024,6.71E+01,
1521035083,1,82.044,1.90E+02,
1521035091,2,82.059,1.80E+02,
1521035097,3,82.076,1.20E+01,
1521035103,4,82.095,1.72E+02,
1521035111,5,82.128,1.74E+02,
1521035117,6,82.131,7.02E+01,
1521035123,1,82.151,1.67E+02,
1521035130,2,82.168,1.79E+02,
1521035136,3,82.184,1.40E+01,
1521035142,4,82.203,1.85E+02,
1521035151,5,82.236,1.70E+02,
1521035157,6,82.239,6.29E+01,
1521035163,1,82.258,1.86E+02,
1521035171,2,82.291,1.63E+02,
